channel,flutter_version,dart_sdk_version,release_date,flutter_release_commit_hash,engine_version_commit_hash,snapshot_hash
beta,v0.3.2,null,2018-05-07T18:35:13.818643Z,44b7e7d3f42f050a79712daab253af06e9daf530,09d05a38912a3c1a906e95099cac9a7e14fae85f,39646f79e9336fb65ac68c8568544c92
dev,v0.3.6,null,2018-05-04T20:12:10.557689Z,be09a200ee19024db34257653b067dcf5b998dc2,e976be13c51448f89107d082ec81e2b6731671fa,e005a87ed1e2a5f982744b8074199787
dev,v0.3.5,null,2018-04-25T02:36:56.617731Z,7ffcd3d22d7bc1222d53d6d3bb83f59891aac2c2,ec611470b571c35156723a163fdcacd1f58b1809,39646f79e9336fb65ac68c8568544c92
dev,v0.3.4,null,2018-04-24T21:38:15.356720Z,c7ee37a0d88bb3d60ac0f70cf381cd2492baf5e4,ec611470b571c35156723a163fdcacd1f58b1809,39646f79e9336fb65ac68c8568544c92
beta,v0.3.1,null,2018-04-24T16:58:25.525831Z,12bbaba9ae044d0ea77da4dd5e4db15eed403f09,09d05a38912a3c1a906e95099cac9a7e14fae85f,39646f79e9336fb65ac68c8568544c92
dev,v0.3.3,null,2018-04-23T13:45:14.270896Z,a742b11a50ad5d70f44a219e4a29a9fb5ca80252,cb3376c5dedb71cec7a88b8a8904acc5dd6c6ba1,39646f79e9336fb65ac68c8568544c92
dev,v0.3.2,null,2018-04-20T08:26:17.688699Z,44b7e7d3f42f050a79712daab253af06e9daf530,09d05a38912a3c1a906e95099cac9a7e14fae85f,39646f79e9336fb65ac68c8568544c92
dev,v0.3.1,null,2018-04-20T07:57:29.226382Z,12bbaba9ae044d0ea77da4dd5e4db15eed403f09,09d05a38912a3c1a906e95099cac9a7e14fae85f,39646f79e9336fb65ac68c8568544c92
dev,v0.3.0,null,2018-04-16T20:03:43.109412Z,c73b8a7cf63455189e9dc005010f2c9b34497420,8a6e64a8ef09f1f1af207725b40022d8d7a9dcd7,4bef249ea9718a0b708f17a4a98f9b59
dev,v0.2.11,null,2018-04-12T01:48:48.011863Z,f408bb06f9361793ca85493c38d809ee1e2f7e30,6474647f5210a968d186901cc511153ec442e897,5dc50b7942c1acdc5e20d7a99b981227
dev,v0.2.10,null,2018-04-09T20:24:31.158345Z,d6d874474b21b512aac03f1dcd0d3b88835cdcdd,d2b69fec751d6d11f62019c863b2cba4ce575bfe,c43eada86a2f4834d028602dc4840e01
beta,v0.2.8,null,2018-04-09T18:34:23.057146Z,b397406561f5e7a9c94e28f58d9e49fca0dd58b7,c903c217a1a8206cdebdab1703b52ec6180edf37,d72bf5003e5924b61a7943f58e7b6814
dev,v0.2.9,null,2018-04-05T15:46:23.078195Z,487e6bc91efd3b8ef859a31963b26e19d12ca6fa,04f3c6557c02879191a558320ed8ec81f8b2b619,d72bf5003e5924b61a7943f58e7b6814
dev,v0.2.8,null,2018-04-03T01:46:58.039956Z,b397406561f5e7a9c94e28f58d9e49fca0dd58b7,c903c217a1a8206cdebdab1703b52ec6180edf37,d72bf5003e5924b61a7943f58e7b6814
beta,v0.2.3,null,2018-04-02T23:23:50.189137Z,5a58b36e36b8d7aace89d3950e6deb307956a6a0,e61bb9ac3a3fd789754e2e54220bcfc27076a857,0d015018f02a6de0c92ac1ac59191b55
dev,v0.2.7,null,2018-04-02T23:11:51.217078Z,0c89920069320b75d1fa4a47d36b2c48cf85697c,c903c217a1a8206cdebdab1703b52ec6180edf37,d72bf5003e5924b61a7943f58e7b6814
dev,v0.2.6,null,2018-03-30T13:56:17.652025Z,1d067220daa06be91956de1130d93e63fb2f1a5a,9af82c5a1a79ae02477db13e721c8365f31a4840,8f8bcefc1534f548f00d8d817877e101
dev,v0.2.5,null,2018-03-30T01:48:38.085191Z,bffae2157102dd75a625153d3dc866d3de69c853,dd6f46c485192f4506035088c9065b9f5dbba9ab,0053515318c68502ae0307040ac1746b
dev,v0.2.4,null,2018-03-26T20:43:01.049354Z,3352a3fb488df4742ff323243d3dc44d9b7cd3e8,6280adbfb1f9f63cdc6179b9b78634add1e4f2e3,48af31030bbb45e2f3e620514fd8a27d
dev,v0.2.3,null,2018-03-20T01:47:02.851729Z,5a58b36e36b8d7aace89d3950e6deb307956a6a0,e61bb9ac3a3fd789754e2e54220bcfc27076a857,0d015018f02a6de0c92ac1ac59191b55
dev,v0.2.2,null,2018-03-16T18:48:13.375013Z,b9bd51cc36b706215915711e580851901faebb40,e44cd55fc452ba5524147280c451fb3ace350ec4,0d015018f02a6de0c92ac1ac59191b55
beta,v0.1.5,null,2018-03-15T16:54:36.795002Z,3ea4d06340a97a1e9d7cae97567c64e0569dcaa2,ead227f118077d1f2b57842a32abaf105b573b8a,9bc066b6e8ef5a9f7224c2926c6ad2f4
dev,v0.2.1,null,2018-03-12T17:08:21.387382Z,6f5bcb97a43e45b302b6b8d9eb5ef9d54f09515e,24cf8ebd8621713a6936df783dad5019f52bc85e,667a3bf9d477f047a8d88dddf6d8bfd1
dev,v0.2.0,null,2018-03-07T19:43:29.371633Z,f8ac23cd8646538634f63032df4bfaf3b597007d,a00f8e8bc0f3d08ec0c0ca24b01226441bcaf03a,1461982fa5039fab6ecead9f19228670
dev,v0.1.9,null,2018-03-07T05:33:37.499761Z,70f60b17d7de9844c356fb7ab0e2cf1630a70965,97b22348c8d5cba471418dc94f9e384e384e796f,1461982fa5039fab6ecead9f19228670
dev,v0.1.8,null,2018-03-06T08:16:53.944971Z,6993b203c05477fec537f566be7ff7fbf072d33b,e133da723c603eb43c5bf03aeb27e79c06a50e0c,9bc066b6e8ef5a9f7224c2926c6ad2f4
dev,v0.1.6,null,2018-02-27T00:26:37.058993Z,1f3eb5034ff2372956620b2a9eb88683eee9495e,ead227f118077d1f2b57842a32abaf105b573b8a,9bc066b6e8ef5a9f7224c2926c6ad2f4
